Sno,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Daily Return,Daily Price Range,Daily Volatility,Volatility (%),7-Day MA,30-Day MA,Month
11942,Dogecoin,DOGE,2021-02-05 23:59:00,0.40002878,0.36487366,0.39108719,0.3760461,8040406918.0,48672985630.0,-0.04310908875635033,0.035155119999999984,0.0898907478917936,8.98907478917936,0.15734883571428573,0.08138753466666666,2
11943,Dogecoin,DOGE,2021-03-05 23:59:00,0.44556693,0.37363145,0.37363145,0.44170671,10526649978.0,57177802914.0,0.1746078738750383,0.07193548000000005,0.19253058060289105,19.253058060289106,0.2116692442857143,0.09377543933333334,3
11944,Dogecoin,DOGE,2021-04-05 23:59:00,0.60599787,0.40079964,0.44027394,0.54133438,38238126181.0,70081925802.0,0.2255516335715162,0.20519823000000004,0.46606944303812314,46.60694430381231,0.28019076285714284,0.10939004166666667,4
11945,Dogecoin,DOGE,2021-05-05 23:59:00,0.69526219,0.5238221,0.53735514,0.65763288,42525098292.0,85147176077.0,0.2148367151556123,0.17144009000000004,0.3190442916392315,31.904429163923147,0.3650176142857143,0.12898860933333334,5
11946,Dogecoin,DOGE,2021-06-05 23:59:00,0.66361576,0.54510206,0.65284241,0.58080387,18989900291.0,75207782074.0,-0.1168265948016467,0.11851369999999994,0.18153492816129999,18.153492816129997,0.43732546285714285,0.1460131206666667,6
11947,Dogecoin,DOGE,2021-07-05 23:59:00,0.73197154,0.52017412,0.5811097,0.68477698,28615083657.0,88680824303.0,0.1790158698494897,0.21179742000000001,0.3644706326533528,36.44706326533528,0.5250411928571429,0.16715239799999998,7
11948,Dogecoin,DOGE,2021-08-05 23:59:00,0.7375666,0.60816772,0.68780147,0.63643918,25555125135.0,82429781487.0,-0.07058911355343744,0.12939888,0.1881340556018294,18.81340556018294,0.5598200142857143,0.18669163033333333,8
11949,Dogecoin,DOGE,2021-09-05 23:59:00,0.69762489,0.42570568,0.63582032,0.57007049,46138063928.0,73841942943.0,-0.10428127633499873,0.2719192100000001,0.4276667502542229,42.76667502542229,0.5875377842857142,0.20400757766666666,9
11950,Dogecoin,DOGE,2021-10-05 23:59:00,0.56968708,0.42129132,0.56968708,0.44996367,16514521828.0,58290605343.0,-0.21068766425709917,0.14839576,0.260486441082708,26.048644108270803,0.5887173499999999,0.21733808566666665,10
11951,Dogecoin,DOGE,2021-11-05 23:59:00,0.54665073,0.44503421,0.45048767,0.49523086,14566975476.0,64161634641.0,0.10060187748046423,0.10161651999999999,0.22557003613439627,22.557003613439626,0.5821311328571428,0.232192164,11
11952,Dogecoin,DOGE,2021-12-05 23:59:00,0.51997503,0.38537602,0.49374215,0.38537602,8621337859.0,49932901319.0,-0.22182551386236316,0.13459901000000002,0.27260992402613393,27.260992402613393,0.5432372957142857,0.24333855499999998,12
11972,Dogecoin,DOGE,2021-01-06 23:59:00,0.38307865,0.3123596,0.32574441,0.37007655,5796031087.0,48050998401.0,-0.039700109000035844,0.07071905,0.21709981147489227,21.709981147489227,0.5131333928571429,0.25393704866666666,1
11973,Dogecoin,DOGE,2021-02-06 23:59:00,0.44459,0.35258814,0.37030194,0.42337353,11425588479.0,54976914119.0,0.14401609612930089,0.09200185999999999,0.24845092629004317,24.845092629004316,0.4757900428571428,0.2659845236666667,2
11974,Dogecoin,DOGE,2021-03-06 23:59:00,0.44076295,0.37881918,0.42373928,0.39996289,6809900030.0,51942452228.0,-0.055295473951808005,0.06194377000000001,0.14618368634600032,14.618368634600031,0.4420077157142857,0.27738334566666667,3
11975,Dogecoin,DOGE,2021-04-06 23:59:00,0.40098194,0.35144232,0.40098194,0.37632255,5889983048.0,48877461705.0,-0.05910633359009887,0.049539620000000006,0.1235457636820252,12.35457636820252,0.41432943857142857,0.2880606323333333,4
11976,Dogecoin,DOGE,2021-05-06 23:59:00,0.39388581,0.36048813,0.37675215,0.3721774,3464039041.0,48345164969.0,-0.011014886033271165,0.033397679999999985,0.08864628907890768,8.864628907890767,0.40321711428571433,0.298602617,5
11977,Dogecoin,DOGE,2021-06-06 23:59:00,0.37679823,0.36725393,0.3716764,0.37180708,1836611411.0,48302113586.0,-0.0009950093691878381,0.009544300000000006,0.02567905844976976,2.567905844976976,0.38558514571428576,0.309151222,6
11978,Dogecoin,DOGE,2021-07-06 23:59:00,0.37967759,0.32980618,0.37156634,0.33104994,3043974994.0,43011807788.0,-0.10961905297768948,0.049871410000000005,0.1342193967300698,13.42193967300698,0.3778242771428571,0.318120018,7
11979,Dogecoin,DOGE,2021-08-06 23:59:00,0.34143501,0.29666006,0.33182177,0.32768651,3918487504.0,42579375329.0,-0.010159887055107175,0.04477494999999998,0.1349367463141432,13.49367463141432,0.3717685571428571,0.32712077566666664,8
11980,Dogecoin,DOGE,2021-09-06 23:59:00,0.353762,0.31313147,0.32642343,0.34333093,3154332929.0,44616868086.0,0.047742032468776285,0.04063053,0.12447185546699266,12.447185546699266,0.3603339,0.33670502,9
11981,Dogecoin,DOGE,2021-10-06 23:59:00,0.34452856,0.32327813,0.34333929,0.3263507,2114010549.0,42414763171.0,-0.04945732678381176,0.021250429999999987,0.06189338249053869,6.189338249053869,0.34981787285714283,0.34566992,10
11982,Dogecoin,DOGE,2021-11-06 23:59:00,0.33322266,0.3115018,0.326364,0.31935918,1834446577.0,41510465777.0,-0.021423333855266624,0.02172086000000001,0.066554092975941,6.6554092975941,0.34168024857142854,0.35432536166666667,11
11983,Dogecoin,DOGE,2021-12-06 23:59:00,0.31933176,0.30180358,0.31889334,0.31208361,1605633791.0,40569059978.0,-0.02278177818467597,0.017528180000000004,0.05496565089756971,5.496565089756971,0.3330954214285714,0.36257954099999995,12
12002,Dogecoin,DOGE,2021-01-07 23:59:00,0.26009185,0.23867681,0.25382802,0.24454948,2463946548.0,31852848923.0,-0.21639755448868336,0.021415040000000024,0.08436830575284802,8.436830575284802,0.3149157642857143,0.36876357466666665,1
12003,Dogecoin,DOGE,2021-02-07 23:59:00,0.24799679,0.23884833,0.24398217,0.24526382,1321470954.0,31949253278.0,0.002921044853581245,0.009148459999999997,0.03749642853000282,3.7496428530002817,0.3026606042857143,0.37489024033333335,2
12004,Dogecoin,DOGE,2021-03-07 23:59:00,0.25021383,0.24245441,0.24510558,0.24641099,917015818.9,32104908915.0,0.004677289948431973,0.007759420000000017,0.0316574596139346,3.16574596139346,0.29104981571428573,0.381047815,3
12005,Dogecoin,DOGE,2021-04-07 23:59:00,0.25256665,0.24342506,0.24642478,0.24648301,973511518.6,32117665811.0,0.0002922759248684681,0.009141590000000005,0.03709687800066213,3.709687800066213,0.2772143985714286,0.3871357513333333,4
12006,Dogecoin,DOGE,2021-05-07 23:59:00,0.24641907,0.22783804,0.24641907,0.23161442,1267949362.0,30183443827.0,-0.060322981287838084,0.01858103,0.07540418848265273,7.540418848265274,0.2636806442857143,0.39236793433333333,5
12007,Dogecoin,DOGE,2021-06-07 23:59:00,0.24190981,0.22984153,0.23121617,0.23442176,1265920169.0,30552518424.0,0.01212074792234441,0.012068280000000015,0.05219479243168856,5.2194792431688555,0.25154672714285714,0.3978230973333333,6
12008,EOS,EOS,2017-02-07 23:59:00,2.877510071,0.822647989,0.996520996,2.710050106,320452000.0,0.0,10.56057400985301,2.054862082,2.0620359131901322,206.2035913190132,0.5941133694285714,0.47505851986666664,2
12009,EOS,EOS,2017-03-07 23:59:00,5.395969868,2.632309914,2.71739006,4.086639881,414950016.0,654930710.7,0.5079573148674468,2.763659954,1.0170273287891545,101.70273287891544,1.1429834267142858,0.5987449792333333,3
12010,EOS,EOS,2017-04-07 23:59:00,4.191239834,2.933449984,4.098010063,3.371999979,218559008.0,550155157.0,-0.17487224781478128,1.25778985,0.306926979354272,30.692697935427198,1.5896600208571428,0.6964214215333333,4
12011,EOS,EOS,2017-05-07 23:59:00,3.523499966,2.730129957,3.355999947,3.003230095,124339000.0,500626421.9,-0.10936236248416653,0.7933700090000002,0.23640346291102018,23.64034629110202,1.9834913215714285,0.7784846120333333,5
12012,EOS,EOS,2017-06-07 23:59:00,3.867470026,3.007829905,3.014260054,3.361330032,177463008.0,568361515.2,0.11923826202867072,0.859640121,0.2851910935352892,28.519109353528922,2.4284694675714285,0.8686078504333333,6
12013,EOS,EOS,2017-07-07 23:59:00,3.351170063,2.713239908,3.351170063,2.801110029,96596496.0,481139483.2,-0.1666661701370239,0.6379301550000003,0.19036042427190908,19.036042427190907,2.7955402688571427,0.9426180557333333,7
12014,EOS,EOS,2017-08-07 23:59:00,2.89696002,2.085129976,2.82468009,2.586899996,151162000.0,489397506.5,-0.0764732662345553,0.8118300439999997,0.2874060134717768,28.74060134717768,3.1316085882857143,1.0060221562666667,8
12015,EOS,EOS,2017-09-07 23:59:00,2.690449953,2.193779945,2.600430012,2.292229891,87525104.0,472683189.6,-0.11390857994342052,0.4966700079999997,0.19099533758188286,19.099533758188286,3.071919986142857,1.0612151799666667,9
12016,EOS,EOS,2017-10-07 23:59:00,2.388410091,1.722730041,2.253079891,1.832640052,79608800.0,381951141.0,-0.20049901661455993,0.66568005,0.29545337147567663,29.545337147567665,2.7499200105714285,1.1033008320333333,10
12017,EOS,EOS,2017-11-07 23:59:00,1.823250055,1.419029951,1.785429955,1.655820012,111023000.0,348448760.8,-0.09648378022025239,0.40422010399999997,0.22639930671489153,22.639930671489154,2.5047514438571428,1.1434960434333332,11
12018,EOS,EOS,2017-12-07 23:59:00,2.091429949,1.537950039,1.644580007,2.073280096,104621000.0,440930500.4,0.252116824881085,0.5534799100000001,0.33654787705320804,33.65478770532081,2.371901444,1.1960976846333333,12
12038,EOS,EOS,2017-01-08 23:59:00,1.805590034,1.677070022,1.746469975,1.781159997,39175500.0,455131357.0,-0.14089755627500122,0.12852001199999985,0.0735884463172634,7.35884463172634,2.146162867571429,1.2426238172,1
12039,EOS,EOS,2017-02-08 23:59:00,1.818600059,1.758980036,1.781520009,1.778409958,28880800.0,458117403.4,-0.0015439595570482245,0.05962002299999991,0.033465817222825205,3.3465817222825205,2.0000628574285715,1.2895682641333333,2
12040,EOS,EOS,2017-03-08 23:59:00,1.811769962,1.746449947,1.776530027,1.803979993,25878000.0,468308118.4,0.014378031839608063,0.06532001500000018,0.03676831463991921,3.6768314639919213,1.8882171427142858,1.3355884795666668,3
12041,EOS,EOS,2017-04-08 23:59:00,1.849550009,1.798779964,1.802350044,1.80539,34183300.0,472252294.6,0.0007816090009153953,0.05077004500000015,0.02816880392852264,2.816880392852264,1.8186685868571428,1.3824360499,4
12042,EOS,EOS,2017-05-08 23:59:00,1.977030039,1.763569951,1.80163002,1.909319997,52324800.0,503269011.2,0.05756650751361203,0.21346008799999994,0.11848164474968059,11.848164474968058,1.8296228647142858,1.4335359648000001,5
12043,EOS,EOS,2017-06-08 23:59:00,1.903660059,1.724470019,1.903660059,1.735339999,38436700.0,463462640.3,-0.09112144547449585,0.17919003999999994,0.09412922183918129,9.412922183918129,1.8409828628571427,1.4789747181000001,6
12044,EOS,EOS,2017-07-08 23:59:00,1.829730034,1.706429958,1.732609987,1.808529973,46022400.0,487115008.9,0.042176158010635456,0.12330007600000004,0.07116435719817886,7.116435719817886,1.8031614167142858,1.5268654812,7
12045,EOS,EOS,2017-08-08 23:59:00,2.044440031,1.789389968,1.810989976,1.881100059,76270800.0,509761999.1,0.040126559738249856,0.2550500630000001,0.14083460780017046,14.083460780017045,1.8174385684285712,1.5785338185,8
12046,EOS,EOS,2017-09-08 23:59:00,1.948169947,1.809910059,1.882560015,1.828559995,36813700.0,500066742.6,-0.02793049936319203,0.1382598880000001,0.07344248624126871,7.344248624126871,1.8246028594285715,1.6285629346666668,9
12047,EOS,EOS,2017-10-08 23:59:00,1.88846004,1.825219989,1.832589984,1.825219989,43519300.0,502700731.5,-0.00182657720235202,0.06324005099999996,0.034508565228521935,3.4508565228521935,1.8276371445714283,1.6779592366333334,10
12048,EOS,EOS,2017-11-08 23:59:00,1.866400003,1.770519972,1.830440044,1.78599,49178400.0,495512659.5,-0.021493293540738256,0.09588003100000009,0.05238086399731325,5.238086399731325,1.824865716,1.7266138799666666,11
12049,EOS,EOS,2017-12-08 23:59:00,1.822399974,1.656370044,1.787590027,1.669039965,38131800.0,466348454.8,-0.0654819091932205,0.1660299300000001,0.09287919908494774,9.287919908494773,1.7905399971428573,1.7716032394666668,12
12069,EOS,EOS,2017-01-09 23:59:00,1.328080058,1.259240031,1.302929997,1.300940037,25853000.0,417868423.8,-0.22054590406407681,0.06884002700000003,0.052834785566764436,5.283478556676443,1.7284828597142858,1.8045651203666666,1
12070,EOS,EOS,2017-02-09 23:59:00,1.427639961,1.189440012,1.298789978,1.233819962,38741300.0,398523489.9,-0.0515935193714081,0.23819994899999997,0.1834014375186378,18.34014375186378,1.6463814295714287,1.8375408031000002,2
12071,EOS,EOS,2017-03-09 23:59:00,1.292610049,1.18125999,1.236969948,1.251710057,22618600.0,407130717.9,0.014499761351729479,0.11135005900000006,0.09001840277529527,9.001840277529528,1.556468572142857,1.8710890109999998,3
12072,EOS,EOS,2017-04-09 23:59:00,1.25237,0.792623997,1.251160026,0.850525975,43045400.0,278105196.7,-0.32050879495330276,0.459746003,0.36745579577843707,36.745579577843706,1.4167494264285714,1.891226177166667,4
12073,EOS,EOS,2017-05-09 23:59:00,0.918675005,0.712454021,0.848251998,0.883708,30273900.0,290402035.5,0.03901353512454464,0.206220984,0.2431128774069802,24.31128774069802,1.2822477137142858,1.9124670101666665,5
12074,EOS,EOS,2017-06-09 23:59:00,1.072350025,0.853004992,0.891735017,0.914358974,26208300.0,302392063.8,0.034684504383800885,0.21934503299999997,0.24597557437850393,24.59755743785039,1.1577289957142856,1.9352251619666665,6
12075,EOS,EOS,2017-07-09 23:59:00,1.003200054,0.853389025,0.921945989,0.977271974,22912100.0,325037443.5,0.06880558050934593,0.14981102899999987,0.1624943660338435,16.24943660338435,1.0589049970000002,1.9599868357666668,7
12076,EOS,EOS,2017-08-09 23:59:00,0.97774601,0.771229029,0.97774601,0.83276403,18650200.0,278401663.7,-0.14786870783628958,0.20651698100000004,0.21121741115568451,21.12174111556845,0.9920227102857143,1.8974106332333334,8
12077,EOS,EOS,2017-09-09 23:59:00,0.834185004,0.752267003,0.833779991,0.791607976,10281100.0,266289736.4,-0.04942102746680832,0.08191800099999991,0.09824894082880421,9.824894082880421,0.9288495694285714,1.7875762364,9
12078,EOS,EOS,2017-10-09 23:59:00,0.811076999,0.70796901,0.793394029,0.739763021,9494440.0,250216301.2,-0.06549321958827758,0.10310798899999996,0.12995811063760848,12.995811063760849,0.8557142785714286,1.6998350044666666,10
12079,EOS,EOS,2017-11-09 23:59:00,0.752968013,0.715178013,0.739552975,0.730868995,7763470.0,248502483.8,-0.012022804259635977,0.0377900000000001,0.05109843551099244,5.109843551099244,0.8386204242857141,1.6240896344666667,11
12080,EOS,EOS,2017-12-09 23:59:00,0.853169024,0.728286982,0.730094016,0.836076975,15475800.0,285709556.3,0.14394916287288928,0.12488204200000008,0.17104926114063654,17.104926114063655,0.8318159921428572,1.5399145325666668,12
12099,EOS,EOS,2017-01-10 23:59:00,0.725224018,0.674127996,0.721764982,0.707759976,8938190.0,268338987.8,-0.15347510197849912,0.051096022000000074,0.07079315743251184,7.079315743251184,0.8023018495714286,1.4701361974666667,1
12100,EOS,EOS,2017-02-10 23:59:00,0.714239001,0.63609302,0.707985997,0.65497297,8299880.0,249766732.9,-0.07458320304905175,0.07814598100000003,0.11037786245933341,11.037786245933342,0.7562591347142857,1.4057386299333332,2
12101,EOS,EOS,2017-03-10 23:59:00,0.668738008,0.616319001,0.652812004,0.631229997,7114830.0,241919483.1,-0.03625030968835241,0.05241900700000002,0.08029724741397375,8.029724741397375,0.7274685585714286,1.3503719668000003,3
12102,EOS,EOS,2017-04-10 23:59:00,0.63400799,0.585308015,0.631987989,0.601539016,5449300.0,231675685.0,-0.0470367079212175,0.048699975000000006,0.07705838694348985,7.7058386943489845,0.70031585,1.3093352656000001,4
12103,EOS,EOS,2017-05-10 23:59:00,0.620751977,0.575529993,0.599336028,0.606157005,8038660.0,234767287.4,0.0076769567345902345,0.04522198399999999,0.07545347165413523,7.5453471654135225,0.6812292762857143,1.2743464987000002,5
12104,EOS,EOS,2017-06-10 23:59:00,0.608968019,0.591341972,0.606706023,0.599843979,6785670.0,233490763.9,-0.01041483633435869,0.017626046999999923,0.029052038931217144,2.9052038931217146,0.6625114168571429,1.2252319614666665,6
12105,EOS,EOS,2017-07-10 23:59:00,0.604416013,0.572311997,0.599816024,0.588553011,6250760.0,230176587.0,-0.018823174684228894,0.03210401600000001,0.05352310494459216,5.352310494459216,0.6271508505714286,1.1854783952666668,7
12106,EOS,EOS,2017-08-10 23:59:00,0.605633974,0.577350974,0.587396026,0.604501009,5854700.0,237578843.1,0.027096961024637434,0.028282999999999947,0.04814979800357034,4.814979800357034,0.6123995695714285,1.1463480969666666,8
12107,EOS,EOS,2017-09-10 23:59:00,0.603980005,0.547138989,0.603542984,0.557142019,6657950.0,220083002.4,-0.0783439387112751,0.05684101600000002,0.09417890275732213,9.417890275732214,0.5984237194285714,1.1047868311666666,9
12108,EOS,EOS,2017-10-10 23:59:00,0.575712025,0.548995972,0.557554007,0.555213988,7701180.0,220316379.7,-0.0034605736674836463,0.026716052999999906,0.04791652945649067,4.7916529456490675,0.5875642895714286,1.0631142974333332,10
12109,EOS,EOS,2017-11-10 23:59:00,0.626726985,0.552679002,0.556460977,0.610222995,8705650.0,243304842.1,0.09907712735796559,0.07404798300000004,0.13306949824084438,13.306949824084437,0.5888048579999999,1.0198110640333333,11
12110,EOS,EOS,2017-12-10 23:59:00,0.63222301,0.584208012,0.610293984,0.591723025,8681880.0,237078869.3,-0.030316736916805365,0.048014997999999975,0.07867519467470283,7.867519467470283,0.5867428608571429,0.9816904982333334,12
12130,EOS,EOS,2017-01-11 23:59:00,1.274479985,0.758616984,0.785862029,1.045629978,74917400.0,461972998.8,0.7670936127591115,0.5158630009999999,0.656429477393671,65.6429477393671,0.650426575,0.9562604984000002,1
12131,EOS,EOS,2017-02-11 23:59:00,1.26760006,0.924323976,1.046710014,1.115980029,68358600.0,495710880.2,0.0672800631965047,0.34327608399999987,0.32795719865922657,32.795719865922656,0.7257732918571429,0.9307564974000001,2
12132,EOS,EOS,2017-03-11 23:59:00,1.392910004,1.061280012,1.118330002,1.211519957,59247900.0,540504550.1,0.08561078649911935,0.3316299919999999,0.29654036948567875,29.654036948567875,0.8124902844285715,0.9101884961333334,3
12133,EOS,EOS,2017-04-11 23:59:00,1.293580055,1.05776,1.202829957,1.120509982,37546000.0,502038131.0,-0.07512049180383418,0.23582005500000003,0.19605435799767001,19.605435799767,0.8929714219999999,0.8866981625666667,4
12134,EOS,EOS,2017-05-11 23:59:00,1.15636003,0.985319018,1.112879992,1.094089985,32996400.0,492069897.3,-0.023578546754972063,0.1710410120000001,0.1536922338702627,15.36922338702627,0.9699537072857142,0.8636348287333333,5
12135,EOS,EOS,2017-06-11 23:59:00,1.072849989,0.914665997,1.069820046,0.916949987,26059800.0,416041141.4,-0.16190624210859594,0.1581839920000001,0.1478603738931997,14.78603738931997,1.013771849,0.8385651628,6
12136,EOS,EOS,2017-07-11 23:59:00,0.987034976,0.921145022,0.921145022,0.951407015,16941200.0,436394705.8,0.03757787064563223,0.06588995399999997,0.07153048914810287,7.153048914810286,1.065155276142857,0.8269140620666666,7
12137,EOS,EOS,2017-08-11 23:59:00,1.179730058,0.947022974,0.951020002,1.132830024,37971000.0,521806493.1,0.19068916472094743,0.23270708400000006,0.24469210270090624,24.469210270090624,1.0776124255714286,0.8235477308,8
12138,EOS,EOS,2017-09-11 23:59:00,1.207710028,1.132539988,1.133069992,1.180799961,24725800.0,546246975.5,0.04234522036290933,0.07517003999999994,0.06634192109113762,6.634192109113762,1.0868724158571428,0.8211840609333334,9
12139,EOS,EOS,2017-10-11 23:59:00,1.182139993,0.994880021,1.182139993,1.03065002,23024200.0,478869135.2,-0.12715950707928592,0.1872599720000001,0.15840761086576324,15.840761086576324,1.0610338534285713,0.8271881957666667,10
12140,EOS,EOS,2017-11-11 23:59:00,1.181550026,1.01154995,1.029060006,1.164980054,27539300.0,543649515.6,0.13033525580293492,0.170000076,0.16519938099703005,16.519938099703005,1.0673867208571428,0.8365639309,11
12141,EOS,EOS,2017-12-11 23:59:00,1.179229975,1.036540031,1.159669995,1.093969941,29229800.0,512887018.2,-0.0609539302893507,0.142689944,0.1230435767202893,12.30435767202893,1.0673695717142857,0.8425509631333333,12
12160,EOS,EOS,2017-01-12 23:59:00,3.238519907,2.73484993,2.829790115,3.238519907,74402000.0,1659490666.0,1.9603371954074564,0.5036699769999999,0.17798845728175142,17.79884572817514,1.3990224174285715,0.9179258942333333,1
12161,EOS,EOS,2017-02-12 23:59:00,3.987730026,3.212140083,3.241970062,3.915119886,163479008.0,2014198808.0,0.2089225937866066,0.775589943,0.23923414719059177,23.923414719059178,1.8224099704285714,1.0206710894333333,2
12162,EOS,EOS,2017-03-12 23:59:00,4.119050026,3.443710089,3.938489914,3.606699944,132280000.0,1862161181.0,-0.07877662778676908,0.675339937,0.1714717954715067,17.14717954715067,2.175819959,1.1145074883666666,3
12163,EOS,EOS,2017-04-12 23:59:00,4.131629944,3.498049974,3.613990068,4.031300068,163900000.0,2092122649.0,0.11772538070608074,0.63357997,0.17531314643336202,17.531314643336202,2.5830342600000002,1.2242253899333333,4
12164,EOS,EOS,2017-05-12 23:59:00,4.46765995,3.688250065,4.060810089,4.236410141,181418000.0,2202518091.0,0.05087938618812826,0.7794098849999997,0.1919345815041388,19.193458150413882,3.0409999915714288,1.3410767614666665,5
12165,EOS,EOS,2017-06-12 23:59:00,5.1042099,4.202839851,4.270020008,4.551980019,200252992.0,2372837597.0,0.07448992602154192,0.9013700489999996,0.21109269917032192,21.109269917032194,3.5248571294285713,1.4649401962666668,6
12166,EOS,EOS,2017-07-12 23:59:00,4.523749828,3.562119961,4.523749828,3.994260073,183666000.0,2095288549.0,-0.12252249431501738,0.9616298669999996,0.21257361780882275,21.257361780882274,3.9391842911428574,1.5744901995000002,7
12167,EOS,EOS,2017-08-12 23:59:00,4.588469982,3.741470098,3.990570068,4.290840149,149508000.0,2259558877.0,0.07425156864591576,0.8469998840000001,0.21225034758617856,21.225034758617856,4.089515754285714,1.6956857721333334,8
12168,EOS,EOS,2017-09-12 23:59:00,4.675960064,3.804519892,4.28083992,4.061580181,133142000.0,2147345493.0,-0.05343008829015228,0.8714401719999998,0.20356756811406296,20.356756811406296,4.110438653571428,1.8100307782666667,9
12169,EOS,EOS,2017-10-12 23:59:00,4.071670055,3.551700115,4.071670055,3.771539927,98890000.0,2001414471.0,-0.0714106926552388,0.5199699400000002,0.12770434071922857,12.770434071922857,4.133987222571429,1.9156974753,10
12170,EOS,EOS,2017-11-12 23:59:00,4.47755003,3.727890015,3.769150019,4.364150047,153155008.0,2324716541.0,0.1571268318698087,0.7496600149999999,0.19889365273895188,19.889365273895187,4.181537219571429,2.040963910033333,11
12171,EOS,EOS,2017-12-12 23:59:00,5.731520176,4.263740063,4.377580166,5.301980019,266450000.0,2834735351.0,0.21489407144575212,1.4677801129999999,0.33529485636837103,33.5294856368371,4.333761487857143,2.197701778033333,12
12191,EOS,EOS,2018-01-01 23:59:00,9.110190392,8.513939857,8.765870094,8.843179703,331072992.0,5104026730.0,0.6679013635113438,0.5962505349999994,0.06801954952630619,6.801954952630619,4.946790014142858,2.4728560011,1
12192,EOS,EOS,2018-02-01 23:59:00,9.776140213,8.913439751,8.913439751,9.334710121,552188992.0,5406250924.0,0.055582995540987445,0.8627004619999994,0.09678648042729103,9.678648042729103,5.7097114495714285,2.7638629715000005,2
12193,EOS,EOS,2018-03-01 23:59:00,10.22789955,8.847539902,9.315010071,10.22789955,529459008.0,5944983688.0,0.09568475265135645,1.3803596480000007,0.1481865974892944,14.818659748929441,6.557862792571429,3.0862215558666666,3
12194,EOS,EOS,2018-04-01 23:59:00,11.97060013,10.29139996,10.45400047,11.2755003,1204969984.0,6575441071.0,0.10242579572459709,1.6792001699999997,0.16062752004066053,16.062752004066052,7.588422809571428,3.4435644329333335,4
12195,EOS,EOS,2018-05-01 23:59:00,11.51109982,10.3991003,11.23169994,10.83959961,618755008.0,6341114748.0,-0.038659099676490505,1.1119995199999995,0.09900545117304829,9.90054511730483,8.598145621428571,3.7845436534333334,5
12196,EOS,EOS,2018-06-01 23:59:00,12.57970047,10.46220016,10.8107996,12.57970047,688819008.0,7382566121.0,0.16053183905378576,2.1175003100000005,0.19586898179113418,19.58689817911342,9.771795681857144,4.1841429016,6
12197,EOS,EOS,2018-07-01 23:59:00,13.36769962,12.08699989,12.77180004,12.52190018,781497024.0,7375481946.0,-0.004594727047583014,1.2806997300000003,0.10027558574272825,10.027558574272826,10.803212847714287,4.566685241666667,7
12198,EOS,EOS,2018-08-01 23:59:00,12.57859993,8.4376297,12.50879955,9.692649841,697174976.0,5727264865.0,-0.22594416968112263,4.140970229999999,0.331044574936849,33.104457493684905,10.924565724571428,4.8525742354,8
12199,EOS,EOS,2018-09-01 23:59:00,9.762669563,8.987239838,9.665920258,9.326939583,546937024.0,5530922304.0,-0.03773067881324277,0.7754297249999986,0.08022306250232245,8.022306250232244,10.923455647714286,5.123088222933334,9
12200,EOS,EOS,2018-10-01 23:59:00,11.62769985,8.678640366,9.332369804,11.33829975,1211789952.0,6745539241.0,0.21565060533532998,2.949059484000001,0.31600328168907194,31.600328168907193,11.082084247714286,5.463681215199999,10
12201,EOS,EOS,2018-11-01 23:59:00,12.42350006,9.306879997,11.33180046,11.35490036,1161849984.0,6778127512.0,0.00146411810994862,3.116620063000001,0.2750330871075011,27.503308710750108,11.093427113428572,5.8057082277,11
12202,EOS,EOS,2018-12-01 23:59:00,15.34290028,10.77729988,11.39900017,13.74580002,2449370112.0,8234076885.0,0.21056104273908405,4.565600400000001,0.4005263910790871,40.05263910790871,11.508598600571428,6.233336562133333,12
12222,EOS,EOS,2018-01-02 23:59:00,12.39610004,9.898650169,12.23560047,10.2098999,919859008.0,6550906545.0,-0.2572349455728514,2.4974498710000006,0.20411338839670373,20.411338839670375,11.170055662,6.541952991633334,1
12223,EOS,EOS,2018-02-02 23:59:00,10.21940041,7.638810158,10.17490005,9.785340309,1534140032.0,6297674345.0,-0.041583129625002435,2.5805902520000004,0.2536231549517777,25.362315495177768,10.77911853757143,6.830370001133333,2
12224,EOS,EOS,2018-03-02 23:59:00,10.38519955,8.592020035,9.774559975,9.839940071,736278016.0,6352526020.0,0.005579750961730134,1.7931795150000003,0.1834537329134348,18.34537329134348,10.800159999,7.1190080047999995,3
12225,EOS,EOS,2018-04-02 23:59:00,10.17269993,8.450019836,9.769229889,8.605660439,588172032.0,5572991931.0,-0.12543568589788823,1.722680094000001,0.17633734834510464,17.633734834510463,10.697120121285712,7.371508352099999,4
12226,EOS,EOS,2018-05-02 23:59:00,8.852169991,6.94329977,8.675749779,7.057549953,640158976.0,4585049360.0,-0.17989444238168129,1.908870221,0.22002366015909042,22.002366015909043,10.085584436000001,7.567927348733333,5
12227,EOS,EOS,2018-06-02 23:59:00,8.459589958,5.848579884,7.171649933,8.340229988,1304850048.0,5434877323.0,0.18174579613917774,2.611010074,0.3640738321575853,36.40738321575853,9.65491724,7.809469350300001,6
12228,EOS,EOS,2018-07-02 23:59:00,8.646800041,7.556280136,8.34720993,7.614009857,762883968.0,4987997778.0,-0.08707435311075273,1.0905199050000007,0.13064483990999862,13.064483990999861,8.778947216714284,7.955319015300001,7
12229,EOS,EOS,2018-08-02 23:59:00,8.590200424,7.662370205,7.662370205,8.514829636,542067968.0,5596555489.0,0.11831082385214198,0.9278302190000005,0.12108919227037014,12.108919227037013,8.536794321857142,8.108642673633334,8
